Type;ANNEE;DateEvenement;Nombre
Naissances;1943;19430925;8
Naissances;1943;19430926;6
Naissances;1943;19430927;18
Naissances;1943;19430928;13
Naissances;1943;19430929;13
Naissances;1943;19430930;20
Naissances;1943;19431001;10
Naissances;1943;19431002;8
Naissances;1943;19431003;16
Naissances;1943;19431004;13
Naissances;1943;19431005;20
Naissances;1943;19431006;17
Naissances;1943;19431007;6
Naissances;1943;19431008;6
Naissances;1943;19431009;12
Naissances;1943;19431010;10
Naissances;1943;19431011;10
Naissances;1943;19431012;13
Naissances;1943;19431013;11
Naissances;1943;19431014;11
Naissances;1943;19431015;12
Naissances;1943;19431016;11
Naissances;1943;19431017;9
Naissances;1943;19431018;11
Naissances;1943;19431019;8
Naissances;1943;19431020;15
Naissances;1943;19431021;12
Naissances;1943;19431022;13
Naissances;1943;19431023;12
Naissances;1943;19431024;11
Naissances;1943;19431025;11
Naissances;1943;19431026;15
Naissances;1943;19431027;9
Naissances;1943;19431028;19
Naissances;1943;19431029;19
Naissances;1943;19431030;18
Naissances;1943;19431031;14
Naissances;1943;19431101;12
Naissances;1943;19431102;11
Naissances;1943;19431103;21
Naissances;1943;19431104;19
Naissances;1943;19431105;17
Naissances;1943;19431106;5
Naissances;1943;19431107;5
Naissances;1943;19431108;14
Naissances;1943;19431109;11
Naissances;1943;19431110;15
Naissances;1943;19431111;18
Naissances;1943;19431112;10
Naissances;1943;19431113;12
Naissances;1943;19431114;10
Naissances;1943;19431115;14
Naissances;1943;19431116;8
Naissances;1943;19431117;14
Naissances;1943;19431118;9
Naissances;1943;19431119;13
Naissances;1943;19431120;16
Naissances;1943;19431121;11
Naissances;1943;19431122;13
Naissances;1943;19431123;12
Naissances;1943;19431124;11
Naissances;1943;19431125;12
Naissances;1943;19431126;9
Naissances;1943;19431127;10
Naissances;1943;19431128;16
Naissances;1943;19431129;9
Naissances;1943;19431130;12
Naissances;1943;19431201;18
Naissances;1943;19431202;16
Naissances;1943;19431203;12
Naissances;1943;19431204;15
Naissances;1943;19431205;11
Naissances;1943;19431206;12
Naissances;1943;19431207;12
Naissances;1943;19431208;11
Naissances;1943;19431209;19
Naissances;1943;19431210;15
Naissances;1943;19431211;14
Naissances;1943;19431212;13
Naissances;1943;19431213;10
Naissances;1943;19431214;11
Naissances;1943;19431215;17
Naissances;1943;19431216;11
Naissances;1943;19431217;16
Naissances;1943;19431218;8
Naissances;1943;19431219;8
Naissances;1943;19431220;12
Naissances;1943;19431221;12
Naissances;1943;19431222;10
Naissances;1943;19431223;9
Naissances;1943;19431224;8
Naissances;1943;19431225;8
Naissances;1943;19431226;5
Naissances;1943;19431227;11
Naissances;1943;19431228;10
Naissances;1943;19431229;9
Naissances;1943;19431230;19
Naissances;1943;19431231;26
Naissances;1944;19440101;10
Naissances;1944;19440102;17
Naissances;1944;19440103;10
Naissances;1944;19440104;17
Naissances;1944;19440105;14
Naissances;1944;19440106;11
Naissances;1944;19440107;18
Naissances;1944;19440108;12
Naissances;1944;19440109;15
Naissances;1944;19440110;15
Naissances;1944;19440111;14
Naissances;1944;19440112;15
Naissances;1944;19440113;14
Naissances;1944;19440114;14
Naissances;1944;19440115;8
Naissances;1944;19440116;19
Naissances;1944;19440117;16
Naissances;1944;19440118;14
Naissances;1944;19440119;14
Naissances;1944;19440120;16
Naissances;1944;19440121;15
Naissances;1944;19440122;13
Naissances;1944;19440123;16
Naissances;1944;19440124;12
Naissances;1944;19440125;11
Naissances;1944;19440126;18
Naissances;1944;19440127;14
Naissances;1944;19440128;14
Naissances;1944;19440129;23
Naissances;1944;19440130;10
Naissances;1944;19440131;14
Naissances;1944;19440201;19
Naissances;1944;19440202;14
Naissances;1944;19440203;11
Naissances;1944;19440204;15
Naissances;1944;19440205;17
Naissances;1944;19440206;10
Naissances;1944;19440207;13
Naissances;1944;19440208;14
Naissances;1944;19440209;15
Naissances;1944;19440210;12
Naissances;1944;19440211;16
Naissances;1944;19440212;17
Naissances;1944;19440213;13
Naissances;1944;19440214;13
Naissances;1944;19440215;14
Naissances;1944;19440216;16
Naissances;1944;19440217;14
Naissances;1944;19440218;16
Naissances;1944;19440219;19
Naissances;1944;19440220;13
Naissances;1944;19440221;22
Naissances;1944;19440222;12
Naissances;1944;19440223;14
Naissances;1944;19440224;20
Naissances;1944;19440225;19
Naissances;1944;19440226;11
Naissances;1944;19440227;13
Naissances;1944;19440228;14
Naissances;1944;19440229;2
Naissances;1944;19440301;9
Naissances;1944;19440302;7
Naissances;1944;19440303;15
Naissances;1944;19440304;16
Naissances;1944;19440305;18
Naissances;1944;19440306;5
Naissances;1944;19440307;11
Naissances;1944;19440308;16
Naissances;1944;19440309;18
Naissances;1944;19440310;12
Naissances;1944;19440311;15
Naissances;1944;19440312;11
Naissances;1944;19440313;28
Naissances;1944;19440314;18
Naissances;1944;19440315;7
Naissances;1944;19440316;14
Naissances;1944;19440317;15
Naissances;1944;19440318;16
Naissances;1944;19440319;18
Naissances;1944;19440320;13
Naissances;1944;19440321;16
Naissances;1944;19440322;14
Naissances;1944;19440323;17
Naissances;1944;19440324;9
Naissances;1944;19440325;16
Naissances;1944;19440326;16
Naissances;1944;19440327;11
Naissances;1944;19440328;16
Naissances;1944;19440329;15
Naissances;1944;19440330;9
Naissances;1944;19440331;13
Naissances;1944;19440401;11
Naissances;1944;19440402;16
Naissances;1944;19440403;17
Naissances;1944;19440404;12
Naissances;1944;19440405;15
Naissances;1944;19440406;14
Naissances;1944;19440407;14
Naissances;1944;19440408;18
Naissances;1944;19440409;13
Naissances;1944;19440410;10
Naissances;1944;19440411;12
Naissances;1944;19440412;16
Naissances;1944;19440413;16
Naissances;1944;19440414;16
Naissances;1944;19440415;19
Naissances;1944;19440416;11
Naissances;1944;19440417;10
Naissances;1944;19440418;8
Naissances;1944;19440419;15
Naissances;1944;19440420;12
Naissances;1944;19440421;15
Naissances;1944;19440422;11
Naissances;1944;19440423;13
Naissances;1944;19440424;13
Naissances;1944;19440425;10
Naissances;1944;19440426;17
Naissances;1944;19440427;17
Naissances;1944;19440428;12
Naissances;1944;19440429;11
Naissances;1944;19440430;16
Naissances;1944;19440501;12
Naissances;1944;19440502;11
Naissances;1944;19440503;13
Naissances;1944;19440504;13
Naissances;1944;19440505;13
Naissances;1944;19440506;7
Naissances;1944;19440507;10
Naissances;1944;19440508;15
Naissances;1944;19440509;13
Naissances;1944;19440510;13
Naissances;1944;19440511;11
Naissances;1944;19440512;11
Naissances;1944;19440513;12
Naissances;1944;19440514;7
Naissances;1944;19440515;14
Naissances;1944;19440516;12
Naissances;1944;19440517;5
Naissances;1944;19440518;10
Naissances;1944;19440519;10
Naissances;1944;19440520;6
Naissances;1944;19440521;18
Naissances;1944;19440522;14
Naissances;1944;19440523;21
Naissances;1944;19440524;11
Naissances;1944;19440525;8
Naissances;1944;19440526;15
Naissances;1944;19440527;16
Naissances;1944;19440528;12
Naissances;1944;19440529;11
Naissances;1944;19440530;17
Naissances;1944;19440531;13
Naissances;1944;19440601;17
Naissances;1944;19440602;15
Naissances;1944;19440603;14
Naissances;1944;19440604;14
Naissances;1944;19440605;12
Naissances;1944;19440606;10
Naissances;1944;19440607;11
Naissances;1944;19440608;17
Naissances;1944;19440609;14
Naissances;1944;19440610;13
Naissances;1944;19440611;14
Naissances;1944;19440612;15
Naissances;1944;19440613;14
Naissances;1944;19440614;10
Naissances;1944;19440615;13
Naissances;1944;19440616;16
Naissances;1944;19440617;15
Naissances;1944;19440618;9
Naissances;1944;19440619;10
Naissances;1944;19440620;17
Naissances;1944;19440621;15
Naissances;1944;19440622;13
Naissances;1944;19440623;10
Naissances;1944;19440624;11
Naissances;1944;19440625;15
Naissances;1944;19440626;14
Naissances;1944;19440627;17
Naissances;1944;19440628;10
Naissances;1944;19440629;8
Naissances;1944;19440630;11
Naissances;1944;19440701;8
Naissances;1944;19440702;9
Naissances;1944;19440703;9
Naissances;1944;19440704;12
Naissances;1944;19440705;16
Naissances;1944;19440706;18
Naissances;1944;19440707;10
Naissances;1944;19440708;9
Naissances;1944;19440709;7
Naissances;1944;19440710;16
Naissances;1944;19440711;6
Naissances;1944;19440712;15
Naissances;1944;19440713;14
Naissances;1944;19440714;11
Naissances;1944;19440715;13
Naissances;1944;19440716;10
Naissances;1944;19440717;12
Naissances;1944;19440718;12
Naissances;1944;19440719;8
Naissances;1944;19440720;23
Naissances;1944;19440721;17
Naissances;1944;19440722;16
Naissances;1944;19440723;19
Naissances;1944;19440724;12
Naissances;1944;19440725;12
Naissances;1944;19440726;16
Naissances;1944;19440727;7
Naissances;1944;19440728;10
Naissances;1944;19440729;10
Naissances;1944;19440730;11
Naissances;1944;19440731;12
Naissances;1944;19440801;9
Naissances;1944;19440802;12
Naissances;1944;19440803;15
Naissances;1944;19440804;10
Naissances;1944;19440805;12
Naissances;1944;19440806;14
Naissances;1944;19440807;15
Naissances;1944;19440808;13
Naissances;1944;19440809;11
Naissances;1944;19440810;15
Naissances;1944;19440811;7
Naissances;1944;19440812;12
Naissances;1944;19440813;16
Naissances;1944;19440814;16
Naissances;1944;19440815;11
Naissances;1944;19440816;12
Naissances;1944;19440817;13
Naissances;1944;19440818;3
Naissances;1944;19440819;9
Naissances;1944;19440820;14
Naissances;1944;19440821;15
Naissances;1944;19440822;8
Naissances;1944;19440823;12
Naissances;1944;19440824;10
Naissances;1944;19440825;12
Naissances;1944;19440826;8
Naissances;1944;19440827;10
Naissances;1944;19440828;15
Naissances;1944;19440829;8
Naissances;1944;19440830;11
Naissances;1944;19440831;13
Naissances;1944;19440901;8
Naissances;1944;19440902;14
Naissances;1944;19440903;9
Naissances;1944;19440904;9
Naissances;1944;19440905;14
Naissances;1944;19440906;5
Naissances;1944;19440907;10
Naissances;1944;19440908;4
Naissances;1944;19440909;19
Naissances;1944;19440910;19
Naissances;1944;19440911;4
Naissances;1944;19440912;9
Naissances;1944;19440913;9
Naissances;1944;19440914;10
Naissances;1944;19440915;11
Naissances;1944;19440916;12
Naissances;1944;19440917;9
Naissances;1944;19440918;10
Naissances;1944;19440919;12
Naissances;1944;19440920;7
Naissances;1944;19440921;12
Naissances;1944;19440922;19
Naissances;1944;19440923;10
Naissances;1944;19440924;12
Naissances;1944;19440925;20
Naissances;1944;19440926;12
Naissances;1944;19440927;9
Naissances;1944;19440928;15
Naissances;1944;19440929;11
Naissances;1944;19440930;8
Naissances;1944;19441001;11
Naissances;1944;19441002;11
Naissances;1944;19441003;10
Naissances;1944;19441004;15
Naissances;1944;19441005;7
Naissances;1944;19441006;10
Naissances;1944;19441007;14
Naissances;1944;19441008;7
Naissances;1944;19441009;13
Naissances;1944;19441010;14
Naissances;1944;19441011;16
Naissances;1944;19441012;9
Naissances;1944;19441013;15
Naissances;1944;19441014;9
Naissances;1944;19441015;11
Naissances;1944;19441016;17
Naissances;1944;19441017;12
Naissances;1944;19441018;6
Naissances;1944;19441019;10
Naissances;1944;19441020;16
Naissances;1944;19441021;7
Naissances;1944;19441022;10
Naissances;1944;19441023;17
Naissances;1944;19441024;9
Naissances;1944;19441025;18
Naissances;1944;19441026;10
Naissances;1944;19441027;13
Naissances;1944;19441028;15
Naissances;1944;19441029;13
Naissances;1944;19441030;14
Naissances;1944;19441031;11
Naissances;1944;19441101;15
Naissances;1944;19441102;15
Naissances;1944;19441103;8
Naissances;1944;19441104;21
Naissances;1944;19441105;14
Naissances;1944;19441106;14
Naissances;1944;19441107;16
Naissances;1944;19441108;9
Naissances;1944;19441109;10
Naissances;1944;19441110;14
Naissances;1944;19441111;9
Naissances;1944;19441112;17
Naissances;1944;19441113;17
Naissances;1944;19441114;8
Naissances;1944;19441115;12
Naissances;1944;19441116;13
Naissances;1944;19441117;20
Naissances;1944;19441118;14
Naissances;1944;19441119;8
Naissances;1944;19441120;10
Naissances;1944;19441121;11
Naissances;1944;19441122;18
Naissances;1944;19441123;13
Naissances;1944;19441124;12
Naissances;1944;19441125;12
Naissances;1944;19441126;11
Naissances;1944;19441127;13
Naissances;1944;19441128;8
Naissances;1944;19441129;10
Naissances;1944;19441130;15
Naissances;1944;19441201;15
Naissances;1944;19441202;7
Naissances;1944;19441203;15
Naissances;1944;19441204;7
Naissances;1944;19441205;8
Naissances;1944;19441206;19
Naissances;1944;19441207;18
Naissances;1944;19441208;13
Naissances;1944;19441209;20
Naissances;1944;19441210;10
Naissances;1944;19441211;17
Naissances;1944;19441212;13
Naissances;1944;19441213;11
Naissances;1944;19441214;20
Naissances;1944;19441215;23
Naissances;1944;19441216;17
Naissances;1944;19441217;21
Naissances;1944;19441218;16
Naissances;1944;19441219;11
Naissances;1944;19441220;14
Naissances;1944;19441221;11
Naissances;1944;19441222;12
Naissances;1944;19441223;12
Naissances;1944;19441224;17
Naissances;1944;19441225;16
Naissances;1944;19441226;18
Naissances;1944;19441227;9
Naissances;1944;19441228;16
Naissances;1944;19441229;18
Naissances;1944;19441230;12
Naissances;1944;19441231;13
Naissances;1945;19450101;17
Naissances;1945;19450102;13
Naissances;1945;19450103;12
Naissances;1945;19450104;13
Naissances;1945;19450105;16
Naissances;1945;19450106;20
Naissances;1945;19450107;16
Naissances;1945;19450108;14
Naissances;1945;19450109;14
Naissances;1945;19450110;21
Naissances;1945;19450111;16
Naissances;1945;19450112;17
Naissances;1945;19450113;12
Naissances;1945;19450114;15
Naissances;1945;19450115;14
Naissances;1945;19450116;11
Naissances;1945;19450117;11
Naissances;1945;19450118;9
Naissances;1945;19450119;18
Naissances;1945;19450120;13
Naissances;1945;19450121;11
Naissances;1945;19450122;17
Naissances;1945;19450123;12
Naissances;1945;19450124;12
Naissances;1945;19450125;19
Naissances;1945;19450126;22
Naissances;1945;19450127;19
Naissances;1945;19450128;17
Naissances;1945;19450129;15
Naissances;1945;19450130;21
Naissances;1945;19450131;16
Naissances;1945;19450201;14
Naissances;1945;19450202;20
Naissances;1945;19450203;20
Naissances;1945;19450204;11
Naissances;1945;19450205;11
Naissances;1945;19450206;16
Naissances;1945;19450207;23
Naissances;1945;19450208;13
Naissances;1945;19450209;14
Naissances;1945;19450210;12
Naissances;1945;19450211;22
Naissances;1945;19450212;21
Naissances;1945;19450213;18
Naissances;1945;19450214;16
Naissances;1945;19450215;9
Naissances;1945;19450216;11
Naissances;1945;19450217;19
Naissances;1945;19450218;9
Naissances;1945;19450219;9
Naissances;1945;19450220;19
Naissances;1945;19450221;19
Naissances;1945;19450222;22
Naissances;1945;19450223;14
Naissances;1945;19450224;15
Naissances;1945;19450225;8
Naissances;1945;19450226;15
Naissances;1945;19450227;14
Naissances;1945;19450228;22
Naissances;1945;19450301;14
Naissances;1945;19450302;9
Naissances;1945;19450303;22
Naissances;1945;19450304;10
Naissances;1945;19450305;17
Naissances;1945;19450306;6
Naissances;1945;19450307;6
Naissances;1945;19450308;16
Naissances;1945;19450309;13
Naissances;1945;19450310;13
Naissances;1945;19450311;10
Naissances;1945;19450312;19
Naissances;1945;19450313;14
Naissances;1945;19450314;16
Naissances;1945;19450315;12
Naissances;1945;19450316;16
Naissances;1945;19450317;16
Naissances;1945;19450318;14
Naissances;1945;19450319;17
Naissances;1945;19450320;13
Naissances;1945;19450321;12
Naissances;1945;19450322;22
Naissances;1945;19450323;9
Naissances;1945;19450324;20
Naissances;1945;19450325;20
Naissances;1945;19450326;13
Naissances;1945;19450327;20
Naissances;1945;19450328;16
Naissances;1945;19450329;19
Naissances;1945;19450330;15
Naissances;1945;19450331;17
Naissances;1945;19450401;14
Naissances;1945;19450402;20
Naissances;1945;19450403;12
Naissances;1945;19450404;10
Naissances;1945;19450405;23
Naissances;1945;19450406;15
Naissances;1945;19450407;11
Naissances;1945;19450408;14
Naissances;1945;19450409;16
Naissances;1945;19450410;18
Naissances;1945;19450411;19
Naissances;1945;19450412;15
Naissances;1945;19450413;16
Naissances;1945;19450414;19
Naissances;1945;19450415;18
Naissances;1945;19450416;22
Naissances;1945;19450417;20
Naissances;1945;19450418;17
Naissances;1945;19450419;25
Naissances;1945;19450420;10
Naissances;1945;19450421;17
Naissances;1945;19450422;15
Naissances;1945;19450423;11
Naissances;1945;19450424;15
Naissances;1945;19450425;13
Naissances;1945;19450426;14
Naissances;1945;19450427;10
Naissances;1945;19450428;15
Naissances;1945;19450429;17
Naissances;1945;19450430;15
Naissances;1945;19450501;7
Naissances;1945;19450502;15
Naissances;1945;19450503;18
Naissances;1945;19450504;13
Naissances;1945;19450505;17
Naissances;1945;19450506;14
Naissances;1945;19450507;11
Naissances;1945;19450508;14
Naissances;1945;19450509;7
Naissances;1945;19450510;16
Naissances;1945;19450511;22
Naissances;1945;19450512;18
Naissances;1945;19450513;20
Naissances;1945;19450514;12
Naissances;1945;19450515;13
Naissances;1945;19450516;15
Naissances;1945;19450517;23
Naissances;1945;19450518;19
Naissances;1945;19450519;12
Naissances;1945;19450520;23
Naissances;1945;19450521;17
Naissances;1945;19450522;20
Naissances;1945;19450523;11
Naissances;1945;19450524;11
Naissances;1945;19450525;12
Naissances;1945;19450526;17
Naissances;1945;19450527;14
Naissances;1945;19450528;16
Naissances;1945;19450529;18
Naissances;1945;19450530;12
Naissances;1945;19450531;7
Naissances;1945;19450601;15
Naissances;1945;19450602;21
Naissances;1945;19450603;15
Naissances;1945;19450604;16
Naissances;1945;19450605;11
Naissances;1945;19450606;18
Naissances;1945;19450607;12
Naissances;1945;19450608;13
Naissances;1945;19450609;13
Naissances;1945;19450610;7
Naissances;1945;19450611;17
Naissances;1945;19450612;15
Naissances;1945;19450613;14
Naissances;1945;19450614;16
Naissances;1945;19450615;7
Naissances;1945;19450616;13
Naissances;1945;19450617;14
Naissances;1945;19450618;12
Naissances;1945;19450619;10
Naissances;1945;19450620;8
Naissances;1945;19450621;19
Naissances;1945;19450622;11
Naissances;1945;19450623;9
Naissances;1945;19450624;16
Naissances;1945;19450625;15
Naissances;1945;19450626;20
Naissances;1945;19450627;12
Naissances;1945;19450628;11
Naissances;1945;19450629;16
Naissances;1945;19450630;14
Naissances;1945;19450701;13
Naissances;1945;19450702;11
Naissances;1945;19450703;9
Naissances;1945;19450704;13
Naissances;1945;19450705;7
Naissances;1945;19450706;14
Naissances;1945;19450707;11
Naissances;1945;19450708;14
Naissances;1945;19450709;14
Naissances;1945;19450710;12
Naissances;1945;19450711;12
Naissances;1945;19450712;11
Naissances;1945;19450713;20
Naissances;1945;19450714;17
Naissances;1945;19450715;14
Naissances;1945;19450716;6
Naissances;1945;19450717;17
Naissances;1945;19450718;14
Naissances;1945;19450719;9
Naissances;1945;19450720;15
Naissances;1945;19450721;20
Naissances;1945;19450722;18
Naissances;1945;19450723;6
Naissances;1945;19450724;8
Naissances;1945;19450725;19
Naissances;1945;19450726;14
Naissances;1945;19450727;17
Naissances;1945;19450728;18
Naissances;1945;19450729;15
Naissances;1945;19450730;15
Naissances;1945;19450731;12
Naissances;1945;19450801;15
Naissances;1945;19450802;17
Naissances;1945;19450803;11
Naissances;1945;19450804;14
Naissances;1945;19450805;14
Naissances;1945;19450806;13
Naissances;1945;19450807;15
Naissances;1945;19450808;18
Naissances;1945;19450809;9
Naissances;1945;19450810;16
Naissances;1945;19450811;12
Naissances;1945;19450812;14
Naissances;1945;19450813;19
Naissances;1945;19450814;7
Naissances;1945;19450815;18
Naissances;1945;19450816;10
Naissances;1945;19450817;18
Naissances;1945;19450818;13
Naissances;1945;19450819;17
Naissances;1945;19450820;17
Naissances;1945;19450821;11
Naissances;1945;19450822;19
Naissances;1945;19450823;9
Naissances;1945;19450824;9
Naissances;1945;19450825;6
Naissances;1945;19450826;15
Naissances;1945;19450827;22
Naissances;1945;19450828;22
Naissances;1945;19450829;12
Naissances;1945;19450830;14
Naissances;1945;19450831;14
Naissances;1945;19450901;15
Naissances;1945;19450902;14
Naissances;1945;19450903;14
Naissances;1945;19450904;11
Naissances;1945;19450905;9
Naissances;1945;19450906;10
Naissances;1945;19450907;14
Naissances;1945;19450908;22
Naissances;1945;19450909;13
Naissances;1945;19450910;11
Naissances;1945;19450911;15
Naissances;1945;19450912;9
Naissances;1945;19450913;8
Naissances;1945;19450914;12
Naissances;1945;19450915;11
Naissances;1945;19450916;12
Naissances;1945;19450917;10
Naissances;1945;19450918;19
Naissances;1945;19450919;14
Naissances;1945;19450920;12
Naissances;1945;19450921;11
Naissances;1945;19450922;17
Naissances;1945;19450923;19
Naissances;1945;19450924;14
Naissances;1945;19450925;13
Naissances;1945;19450926;11
Naissances;1945;19450927;8
Naissances;1945;19450928;15
Naissances;1945;19450929;13
Naissances;1945;19450930;9
Naissances;1945;19451001;16
Naissances;1945;19451002;17
Naissances;1945;19451003;13
Naissances;1945;19451004;18
Naissances;1945;19451005;22
Naissances;1945;19451006;10
Naissances;1945;19451007;10
Naissances;1945;19451008;16
Naissances;1945;19451009;15
Naissances;1945;19451010;18
Naissances;1945;19451011;13
Naissances;1945;19451012;15
Naissances;1945;19451013;14
Naissances;1945;19451014;19
Naissances;1945;19451015;14
Naissances;1945;19451016;18
Naissances;1945;19451017;9
Naissances;1945;19451018;20
Naissances;1945;19451019;15
Naissances;1945;19451020;16
Naissances;1945;19451021;12
Naissances;1945;19451022;12
Naissances;1945;19451023;12
Naissances;1945;19451024;18
Naissances;1945;19451025;9
Naissances;1945;19451026;21
Naissances;1945;19451027;14
Naissances;1945;19451028;18
Naissances;1945;19451029;14
Naissances;1945;19451030;15
Naissances;1945;19451031;14
Naissances;1945;19451101;15
Naissances;1945;19451102;14
Naissances;1945;19451103;15
Naissances;1945;19451104;14
Naissances;1945;19451105;15
Naissances;1945;19451106;11
Naissances;1945;19451107;11
Naissances;1945;19451108;9
Naissances;1945;19451109;7
Naissances;1945;19451110;14
Naissances;1945;19451111;15
Naissances;1945;19451112;17
Naissances;1945;19451113;24
Naissances;1945;19451114;11
Naissances;1945;19451115;11
Naissances;1945;19451116;16
Naissances;1945;19451117;16
Naissances;1945;19451118;14
Naissances;1945;19451119;16
Naissances;1945;19451120;17
Naissances;1945;19451121;17
Naissances;1945;19451122;19
Naissances;1945;19451123;10
Naissances;1945;19451124;12
Naissances;1945;19451125;13
Naissances;1945;19451126;8
Naissances;1945;19451127;7
Naissances;1945;19451128;14
Naissances;1945;19451129;13
Naissances;1945;19451130;14
Naissances;1945;19451201;18
Naissances;1945;19451202;12
Naissances;1945;19451203;13
Naissances;1945;19451204;21
Naissances;1945;19451205;9
Naissances;1945;19451206;10
Naissances;1945;19451207;24
Naissances;1945;19451208;10
Naissances;1945;19451209;11
Naissances;1945;19451210;18
Naissances;1945;19451211;12
Naissances;1945;19451212;23
Naissances;1945;19451213;9
Naissances;1945;19451214;12
Naissances;1945;19451215;18
Naissances;1945;19451216;12
Naissances;1945;19451217;16
Naissances;1945;19451218;18
Naissances;1945;19451219;13
Naissances;1945;19451220;12
Naissances;1945;19451221;17
Naissances;1945;19451222;12
Naissances;1945;19451223;22
Naissances;1945;19451224;12
Naissances;1945;19451225;17
Naissances;1945;19451226;25
Naissances;1945;19451227;18
Naissances;1945;19451228;20
Naissances;1945;19451229;14
Naissances;1945;19451230;17
Naissances;1945;19451231;15
Naissances;1946;19460101;14
Naissances;1946;19460102;15
Naissances;1946;19460103;22
Naissances;1946;19460104;14
Naissances;1946;19460105;16
Naissances;1946;19460106;17
Naissances;1946;19460107;14
Naissances;1946;19460108;20
Naissances;1946;19460109;11
Naissances;1946;19460110;13
Naissances;1946;19460111;19
Naissances;1946;19460112;16
Naissances;1946;19460113;9
Naissances;1946;19460114;22
Naissances;1946;19460115;21
Naissances;1946;19460116;17
Naissances;1946;19460117;13
Naissances;1946;19460118;17
Naissances;1946;19460119;18
Naissances;1946;19460120;14
Naissances;1946;19460121;16
Naissances;1946;19460122;18
Naissances;1946;19460123;17
Naissances;1946;19460124;18
Naissances;1946;19460125;24
Naissances;1946;19460126;17
Naissances;1946;19460127;17
Naissances;1946;19460128;16
Naissances;1946;19460129;8
Naissances;1946;19460130;16
Naissances;1946;19460131;18
Naissances;1946;19460201;18
Naissances;1946;19460202;20
Naissances;1946;19460203;14
Naissances;1946;19460204;21
Naissances;1946;19460205;19
Naissances;1946;19460206;23
Naissances;1946;19460207;11
Naissances;1946;19460208;21
Naissances;1946;19460209;16
Naissances;1946;19460210;18
Naissances;1946;19460211;13
Naissances;1946;19460212;17
Naissances;1946;19460213;22
Naissances;1946;19460214;12
Naissances;1946;19460215;26
Naissances;1946;19460216;12
Naissances;1946;19460217;13
Naissances;1946;19460218;11
Naissances;1946;19460219;13
Naissances;1946;19460220;20
Naissances;1946;19460221;17
Naissances;1946;19460222;20
Naissances;1946;19460223;21
Naissances;1946;19460224;17
Naissances;1946;19460225;17
Naissances;1946;19460226;22
Naissances;1946;19460227;16
Naissances;1946;19460228;22
Naissances;1946;19460301;15
Naissances;1946;19460302;27
Naissances;1946;19460303;19
Naissances;1946;19460304;21
Naissances;1946;19460305;12
Naissances;1946;19460306;27
Naissances;1946;19460307;20
Naissances;1946;19460308;20
Naissances;1946;19460309;22
Naissances;1946;19460310;22
Naissances;1946;19460311;11
Naissances;1946;19460312;18
Naissances;1946;19460313;26
Naissances;1946;19460314;22
Naissances;1946;19460315;16
Naissances;1946;19460316;17
Naissances;1946;19460317;16
Naissances;1946;19460318;32
Naissances;1946;19460319;14
Naissances;1946;19460320;19
Naissances;1946;19460321;22
Naissances;1946;19460322;19
Naissances;1946;19460323;23
Naissances;1946;19460324;27
Naissances;1946;19460325;19
Naissances;1946;19460326;19
Naissances;1946;19460327;12
Naissances;1946;19460328;15
Naissances;1946;19460329;16
Naissances;1946;19460330;21
Naissances;1946;19460331;14
Naissances;1946;19460401;22
Naissances;1946;19460402;22
Naissances;1946;19460403;20
Naissances;1946;19460404;15
Naissances;1946;19460405;12
Naissances;1946;19460406;18
Naissances;1946;19460407;17
Naissances;1946;19460408;17
Naissances;1946;19460409;14
Naissances;1946;19460410;16
Naissances;1946;19460411;29
Naissances;1946;19460412;11
Naissances;1946;19460413;13
Naissances;1946;19460414;13
Naissances;1946;19460415;28
Naissances;1946;19460416;15
Naissances;1946;19460417;18
Naissances;1946;19460418;18
Naissances;1946;19460419;21
Naissances;1946;19460420;13
Naissances;1946;19460421;14
Naissances;1946;19460422;19
Naissances;1946;19460423;19
Naissances;1946;19460424;17
Naissances;1946;19460425;19
Naissances;1946;19460426;19
Naissances;1946;19460427;15
Naissances;1946;19460428;12
Naissances;1946;19460429;23
Naissances;1946;19460430;15
Naissances;1946;19460501;22
Naissances;1946;19460502;24
Naissances;1946;19460503;21
Naissances;1946;19460504;21
Naissances;1946;19460505;24
Naissances;1946;19460506;19
Naissances;1946;19460507;13
Naissances;1946;19460508;35
Naissances;1946;19460509;32
Naissances;1946;19460510;17
Naissances;1946;19460511;15
Naissances;1946;19460512;16
Naissances;1946;19460513;22
Naissances;1946;19460514;16
Naissances;1946;19460515;21
Naissances;1946;19460516;18
Naissances;1946;19460517;19
Naissances;1946;19460518;15
Naissances;1946;19460519;23
Naissances;1946;19460520;23
Naissances;1946;19460521;24
Naissances;1946;19460522;16
Naissances;1946;19460523;20
Naissances;1946;19460524;24
Naissances;1946;19460525;20
Naissances;1946;19460526;11
Naissances;1946;19460527;15
Naissances;1946;19460528;18
Naissances;1946;19460529;17
Naissances;1946;19460530;15
Naissances;1946;19460531;20
Naissances;1946;19460601;14
Naissances;1946;19460602;19
Naissances;1946;19460603;18
Naissances;1946;19460604;20
Naissances;1946;19460605;15
Naissances;1946;19460606;19
Naissances;1946;19460607;18
Naissances;1946;19460608;30
Naissances;1946;19460609;20
Naissances;1946;19460610;20
Naissances;1946;19460611;17
Naissances;1946;19460612;19
Naissances;1946;19460613;20
Naissances;1946;19460614;16
Naissances;1946;19460615;15
Naissances;1946;19460616;18
Naissances;1946;19460617;32
Naissances;1946;19460618;21
